table_name,field_name,raw_field_name,data_type,length,mandatory_hint,parse_confidence,source_page
LOAD_IWL_DEFERRALS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,69
LOAD_IWL_DEFERRALS,loadiwl_record_number,LOADIWL_RECORD_NUMBERForeign,NUMBER,42,N,0.80,69
LOAD_IWL_DEFERRALS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,69
LOAD_IWL_DEFERRALS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,69
LOAD_IWL_DEFERRALS,deferral_start,DEFERRAL_STARTMust,DATE,10,Y,0.80,69
LOAD_IWL_TCIS,deferral_end,DEFERRAL_ENDMust,DATE,10,Y,0.80,70
LOAD_IWL_TCIS,deferral_reason,DEFERRAL_REASONMaps,VARCHAR2,80,N,0.80,70
LOAD_IWL_TCIS,deferral_comment,DEFERRAL_COMMENTMaps,VARCHAR2,2000,N,0.80,70
LOAD_IWL_TCIS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,70
LOAD_IWL_TCIS,loadiwl_record_number,LOADIWL_RECORD_NUMBERForeign,NUMBER,42,N,0.80,70
LOAD_IWL_TCIS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,70
LOAD_IWL_TCIS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,70
LOAD_IWL_TCIS,status,STATUSOnly,VARCHAR2,1,N,0.80,71
LOAD_IWL_TCIS,booking_type,BOOKING_TYPEMaps,VARCHAR2,80,N,0.80,71
LOAD_IWL_TCIS,consultant_code,CONSULTANT_CODEMaps,VARCHAR2,30,N,0.80,71
LOAD_IWL_TCIS,offer_date,OFFER_DATEMust,DATE,10,Y,0.80,71
LOAD_IWL_TCIS,agreed_date,DATE10AGREED_DATEMust,DATE,,Y,0.80,71
LOAD_IWL_TCIS,agreed_flag,VARCHAR21AGREED_FLAGOnly,DATE,,N,0.80,71
LOAD_IWL_TCIS,preassessment_date,PREASSESSMENT_DATEMust,DATE,10,Y,0.80,71
LOAD_IWL_TCIS,tci_date,DATE10TCI_DATEMust,DATE,,Y,0.80,71
LOAD_IWL_TCIS,operation_date,DATE10OPERATION_DATEMust,DATE,,Y,0.80,71
LOAD_IWL_TCIS,estimated_discharge_date,DATE10ESTIMATED_DISCHARGE_DATEMust,DATE,,Y,0.80,71
LOAD_IWL_TCIS,ge_date,ge_date,CHAR,,N,1.00,71
LOAD_ADT_ADMISSIONS,ward,WARDMaps,VARCHAR2,80,N,0.80,72
LOAD_ADT_ADMISSIONS,tci_outcome,TCI_OUTCOMEMaps,VARCHAR2,80,N,0.80,72
LOAD_ADT_ADMISSIONS,cancelled_date,CANCELLED_DATEMust,DATE,10,Y,0.80,72
LOAD_ADT_ADMISSIONS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,72
LOAD_ADT_ADMISSIONS,loadiwl_record_number,LOADIWL_RECORD_NUMBERForeign,NUMBER,42,N,0.80,72
LOAD_ADT_ADMISSIONS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,72
LOAD_ADT_ADMISSIONS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,72
LOAD_ADT_ADMISSIONS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,72
LOAD_ADT_ADMISSIONS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,73
LOAD_ADT_ADMISSIONS,ref_gp_code,REF_GP_CODENational,VARCHAR2,10,N,0.80,73
LOAD_ADT_ADMISSIONS,ref_practice_code,REF_PRACTICE_CODENational,VARCHAR2,10,N,0.80,73
LOAD_ADT_ADMISSIONS,ref_practice_postcode,REF_PRACTICE_POSTCODEPractice,VARCHAR2,20,N,0.80,73
LOAD_ADT_ADMISSIONS,intended_management,INTENDED_MANAGEMENTMaps,VARCHAR2,80,N,0.80,73
LOAD_ADT_ADMISSIONS,wl_date,WL_DATEMust,DATE,10,Y,0.80,73
LOAD_ADT_ADMISSIONS,admit_date,ADMIT_DATEMust,DATE,10,Y,0.80,73
LOAD_ADT_ADMISSIONS,estimated_discharge_date,DATE10ESTIMATED_DISCHARGE_DATEMust,DATE,,Y,0.80,73
LOAD_ADT_ADMISSIONS,ge_date,ge_dateVARCHAR280ADMISSION_TYPEAdmission,CHAR,,N,0.85,73
LOAD_ADT_ADMISSIONS,admit_from,ADMIT_FROMSource,VARCHAR2,80,N,0.80,74
LOAD_ADT_ADMISSIONS,admitted_by,ADMITTED_BYMaps,VARCHAR2,30,N,0.80,74
LOAD_ADT_ADMISSIONS,discharge_date,DISCHARGE_DATEMust,DATE,10,Y,0.80,74
LOAD_ADT_ADMISSIONS,ge_typee,ge_typee,CHAR,,N,1.00,74
LOAD_ADT_ADMISSIONS,ged,ged,CHAR,,N,1.00,74
LOAD_ADT_ADMISSIONS,ge_toe,ge_toe,CHAR,,N,1.00,74
LOAD_ADT_ADMISSIONS,discharged_by,DISCHARGED_BYMaps,VARCHAR2,30,N,0.80,74
LOAD_ADT_ADMISSIONS,ged_by_staff_id,ged_by_staff_idVARCHAR280ADMISSION_OUTCOMEMaps,CHAR,,N,0.85,74
LOAD_ADT_EPISODES,indicates,indicates,DATE,,N,1.00,75
LOAD_ADT_EPISODES,must,must,DATE,,Y,1.00,75
LOAD_ADT_EPISODES,ge_date,ge_date,CHAR,,N,1.00,75
LOAD_ADT_EPISODES,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,75
LOAD_ADT_EPISODES,adt_adm_record_number,ADT_ADM_RECORD_NUMBERForeign,NUMBER,42,N,0.80,75
LOAD_ADT_EPISODES,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,75
LOAD_ADT_EPISODES,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,75
LOAD_ADT_EPISODES,patient_category,PATIENT_CATEGORYMaps,VARCHAR2,80,N,0.80,75
LOAD_ADT_EPISODES,actual_management,ACTUAL_MANAGEMENTMaps,VARCHAR2,80,N,0.80,75
LOAD_ADT_WARDSTAYS,specialty,SPECIALTYMaps,VARCHAR2,80,N,0.80,76
LOAD_ADT_WARDSTAYS,consultant_code,CONSULTANT_CODEMaps,VARCHAR2,30,N,0.80,76
LOAD_ADT_WARDSTAYS,start_date,START_DATEMust,DATE,10,Y,0.80,76
LOAD_ADT_WARDSTAYS,end_date,DATE10END_DATEMust,DATE,,Y,0.80,76
LOAD_ADT_WARDSTAYS,table,TABLE,DATE,,N,1.00,76
LOAD_ADT_WARDSTAYS,indicates,indicates,DATE,,N,1.00,76
LOAD_ADT_WARDSTAYS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,76
LOAD_ADT_WARDSTAYS,adt_eps_record_number,ADT_EPS_RECORD_NUMBERForeign,NUMBER,42,N,0.80,76
LOAD_ADT_WARDSTAYS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,76
LOAD_ADT_WARDSTAYS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,76
LOAD_ADT_WARDSTAYS,team,TEAMMaps,VARCHAR2,80,N,0.80,76
LOAD_ADT_WARDSTAYS,ward,WARDMaps,VARCHAR2,80,N,0.80,77
LOAD_ADT_WARDSTAYS,bed_sex,BED_SEXOnly,VARCHAR2,1,N,0.80,77
LOAD_ADT_WARDSTAYS,bed_location,BED_LOCATIONShort,VARCHAR2,15,N,0.80,77
LOAD_ADT_WARDSTAYS,is_home_stay,IS_HOME_STAYOnly,VARCHAR2,1,N,0.80,77
LOAD_ADT_WARDSTAYS,is_awol,IS_AWOLOnly,VARCHAR2,1,N,0.80,77
LOAD_ADT_WARDSTAYS,leave_location_code,LEAVE_LOCATION_CODEMaps,VARCHAR2,80,N,0.80,77
LOAD_ADT_WARDSTAYS,transfer_reason,TRANSFER_REASONMaps,VARCHAR2,80,N,0.80,77
LOAD_ADT_CODING,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,78
LOAD_ADT_CODING,adt_eps_record_number,ADT_EPS_RECORD_NUMBERForeign,NUMBER,42,N,0.80,78
LOAD_ADT_CODING,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,78
LOAD_ADT_CODING,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,78
LOAD_ADT_CODING,diagnosis_division,DIAGNOSIS_DIVISIONMaps,VARCHAR2,80,N,0.80,78
LOAD_ADT_CODING,note_type,NOTE_TYPEMaps,VARCHAR2,80,N,0.80,78
LOAD_ADT_CODING,diagnosis,DIAGNOSISMaps,VARCHAR2,25,N,0.80,78
LOAD_MH_DETENTION_MASTER,diagnosis_note,DIAGNOSIS_NOTEFree,VARCHAR2,200,N,0.80,79
LOAD_MH_DETENTION_MASTER,diagnosed_by,DIAGNOSED_BYMaps,VARCHAR2,30,N,0.80,79
LOAD_MH_DETENTION_MASTER,diagnosis_date,DIAGNOSIS_DATEMust,DATE,10,Y,0.80,79
LOAD_MH_DETENTION_MASTER,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,79
LOAD_MH_DETENTION_MASTER,adt_adm_record_number,ADT_ADM_RECORD_NUMBERForeign,NUMBER,42,N,0.80,79
LOAD_MH_DETENTION_MASTER,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,79
LOAD_MH_DETENTION_MASTER,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,79
LOAD_MH_DETENTION_MASTER,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,79
LOAD_MH_DETENTION_MASTER,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,79
LOAD_MH_DETENTION_TRANSFERS,start_date,START_DATEMust,DATE,10,Y,0.80,80
LOAD_MH_DETENTION_TRANSFERS,end_date,DATE10END_DATEMust,DATE,,Y,0.80,80
LOAD_MH_DETENTION_TRANSFERS,expiry_date,DATE10EXPIRY_DATEMust,DATE,,Y,0.80,80
LOAD_MH_DETENTION_TRANSFERS,table,TABLE,DATE,,N,1.00,80
LOAD_MH_DETENTION_TRANSFERS,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,mh_dm_record_number,MH_DM_RECORD_NUMBERForeign,NUMBER,42,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,80
LOAD_MH_DETENTION_TRANSFERS,institution,VARCHAR280INSTITUTIONMaps,DATE,,N,0.80,81
LOAD_MH_DETENTION_TRANSFERS,legal_status,LEGAL_STATUSMaps,VARCHAR2,80,N,0.80,81
LOAD_MH_DETENTION_TRANSFERS,mental_category,MENTAL_CATEGORYMaps,VARCHAR2,80,N,0.80,81
LOAD_MH_DETENTION_TRANSFERS,caseholder,CASEHOLDERMaps,VARCHAR2,30,N,0.80,81
LOAD_MH_DETENTION_TRANSFERS,section_review_date,SECTION_REVIEW_DATEMust,DATE,10,Y,0.80,81
LOAD_MH_DETENTION_TRANSFERS,consent_reminder_date,DATE10CONSENT_REMINDER_DATEMust,DATE,,Y,0.80,81
LOAD_MH_DETENTION_TRANSFERS,consent_due_date,DATE10CONSENT_DUE_DATEMust,DATE,,Y,0.80,81
LOAD_MH_CPA_MASTER,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,82
LOAD_MH_CPA_MASTER,system_code,SYSTEM_CODEUnique,VARCHAR2,10,N,0.80,82
LOAD_MH_CPA_MASTER,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,82
LOAD_MH_CPA_MASTER,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,82
LOAD_MH_CPA_MASTER,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,82
LOAD_MH_CPA_MASTER,cpa_type,CPA_TYPEMaps,VARCHAR2,80,N,0.80,82
LOAD_MH_CPA_MASTER,key_worker_staff_id,KEY_WORKER_STAFF_IDMaps,VARCHAR2,30,N,0.80,82
LOAD_MH_CPA_MASTER,care_coordinator,CARE_COORDINATORMaps,VARCHAR2,30,N,0.80,82
LOAD_MH_CPA_MASTER,applies_start,APPLIES_STARTMust,DATE,10,Y,0.80,82
LOAD_MH_CPA_HISTORY,applies_end,APPLIES_ENDMust,DATE,10,Y,0.80,83
LOAD_MH_CPA_HISTORY,next_review_date,NEXT_REVIEW_DATEMust,DATE,10,Y,0.80,83
LOAD_MH_CPA_HISTORY,table,TABLE,DATE,,N,1.00,83
LOAD_MH_CPA_HISTORY,record_number,RECORD_NUMBERUnique,NUMBER,42,N,0.80,83
LOAD_MH_CPA_HISTORY,mh_cm_record_number,MH_CM_RECORD_NUMBERForeign,NUMBER,42,N,0.80,83
LOAD_MH_CPA_HISTORY,system_code,VARCHAR210SYSTEM_CODEUnique,NUMBER,,N,0.80,83
LOAD_MH_CPA_HISTORY,external_system_id,EXTERNAL_SYSTEM_IDUnique,VARCHAR2,100,N,0.80,83
LOAD_MH_CPA_HISTORY,main_crn_type,MAIN_CRN_TYPEMain,VARCHAR2,80,N,0.80,83
LOAD_MH_CPA_HISTORY,main_crn,MAIN_CRNMain,VARCHAR2,30,N,0.80,83
LOAD_MH_CPA_HISTORY,cpa_type,CPA_TYPEMaps,VARCHAR2,80,N,0.80,83
LOAD_OPD_ARCHIVE,key_worker_staff_id,KEY_WORKER_STAFF_IDMaps,VARCHAR2,30,N,0.80,84
LOAD_OPD_ARCHIVE,care_coordinator,CARE_COORDINATORMaps,VARCHAR2,30,N,0.80,84
LOAD_OPD_ARCHIVE,next_review_date,NEXT_REVIEW_DATEMust,DATE,10,Y,0.80,84
LOAD_OPD_ARCHIVE,review_date_changed_at,DATE10REVIEW_DATE_CHANGED_ATMust,DATE,,Y,0.80,84
LOAD_OPD_ARCHIVE,encounter_type,ENCOUNTER_TYPEMust,VARCHAR2,1,Y,0.80,84
LOAD_OPD_ARCHIVE,crn,CRNMain,VARCHAR2,30,N,0.80,84
LOAD_OPD_ARCHIVE,of_birth,DATE_OF_BIRTHMust,DATE,10,Y,0.80,84
LOAD_OPD_ARCHIVE,sex,SEXLoaded,VARCHAR2,1,N,0.80,84
LOAD_OPD_ARCHIVE,pat_name_1,PAT_NAME_1Loaded,VARCHAR2,40,N,0.80,85
LOAD_OPD_ARCHIVE,pat_name_family,PAT_NAME_FAMILYLoaded,VARCHAR2,40,N,0.80,85
LOAD_OPD_ARCHIVE,address_1,ADDRESS_1Loaded,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,address_2,ADDRESS_2Loaded,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,address_3,ADDRESS_3Loaded,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,address_4,ADDRESS_4Loaded,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,address_5,ADDRESS_5Loaded,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,post_code,POST_CODELoaded,VARCHAR2,20,N,0.80,85
LOAD_OPD_ARCHIVE,district,DISTRICTDistrict,VARCHAR2,10,N,0.80,85
LOAD_OPD_ARCHIVE,pct_codepct,PCT_CODEPCT,VARCHAR2,20,N,1.00,85
LOAD_OPD_ARCHIVE,contract_number,CONTRACT_NUMBERLoaded,VARCHAR2,30,N,0.80,85
LOAD_OPD_ARCHIVE,purchaser_ref,VARCHAR230PURCHASER_REFLoaded,NUMBER,,N,0.80,85
LOAD_OPD_ARCHIVE,provider_code,PROVIDER_CODELoaded,VARCHAR2,30,N,0.80,85
LOAD_OPD_ARCHIVE,purchaser_code,PURCHASER_CODELoaded,VARCHAR2,30,N,0.80,85
LOAD_OPD_ARCHIVE,ref_source,REF_SOURCEReferral,VARCHAR2,80,N,0.80,85
LOAD_OPD_ARCHIVE,gp_registration_codegp,GP_REGISTRATION_CODEGP,VARCHAR2,10,N,1.00,85
LOAD_OPD_ARCHIVE,gp_namegp,GP_NAMEGP,VARCHAR2,80,N,1.00,86
LOAD_OPD_ARCHIVE,gp_fundholder_codegp,GP_FUNDHOLDER_CODEGP,VARCHAR2,10,N,1.00,86
LOAD_OPD_ARCHIVE,gp_practice_code,GP_PRACTICE_CODEPractice,VARCHAR2,10,N,0.80,86
LOAD_OPD_ARCHIVE,practice_name,PRACTICE_NAMEPractice,VARCHAR2,80,N,0.80,86
LOAD_OPD_ARCHIVE,referral_request_date,REFERRAL_REQUEST_DATEMust,DATE,10,Y,0.80,86
LOAD_OPD_ARCHIVE,referral_reason,VARCHAR280REFERRAL_REASONReferral,DATE,,N,0.80,86
LOAD_OPD_ARCHIVE,referring_consultant_gmc,REFERRING_CONSULTANT_GMCReferring,VARCHAR2,10,N,0.80,86
LOAD_OPD_ARCHIVE,referring_consultant_name,REFERRING_CONSULTANT_NAMEReferring,VARCHAR2,80,N,0.80,86
LOAD_OPD_ARCHIVE,first_attendance,FIRST_ATTENDANCEDate,DATE,10,N,0.80,86
LOAD_OPD_ARCHIVE,referral_discharge_date,REFERRAL_DISCHARGE_DATEMust,DATE,10,Y,0.80,86
LOAD_OPD_ARCHIVE,ge_date,ge_dateVARCHAR280REFERRAL_DISCHARGE_STATUSDischarge,CHAR,,N,0.85,86
LOAD_OPD_ARCHIVE,ge_status,ge_statusVARCHAR280HOSPITAL_NAMEHospital,CHAR,,N,0.85,86
LOAD_OPD_ARCHIVE,clinic_name,CLINIC_NAMEClinic,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,specialty,SPECIALTYSpecialty,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,consultant_team,CONSULTANT_TEAMConsultant,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,consultant_gmc,CONSULTANT_GMCConsultant,VARCHAR2,10,N,0.80,87
LOAD_OPD_ARCHIVE,consultant_name,CONSULTANT_NAMEConsultant,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,transport,TRANSPORT_,VARCHAR2,80,N,1.00,87
LOAD_OPD_ARCHIVE,appointment_priority,APPOINTMENT_PRIORITYAppointment,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,appointment_purpose,APPOINTMENT_PURPOSEAppointment,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,appointment_status,APPOINTMENT_STATUSAppointment,VARCHAR2,80,N,0.80,87
LOAD_OPD_ARCHIVE,appointment_date,APPOINTMENT_DATEMust,DATE,10,Y,0.80,87
LOAD_OPD_ARCHIVE,appointment_time,VARCHAR25APPOINTMENT_TIMEMust,DATE,,Y,0.80,87
LOAD_OPD_ARCHIVE,walkin_flag,WALKIN_FLAGWas,VARCHAR2,1,N,0.80,88
LOAD_OPD_ARCHIVE,forced_booking_flag,FORCED_BOOKING_FLAGWas,VARCHAR2,1,N,0.80,88
LOAD_OPD_ARCHIVE,booked,DATE_BOOKEDDate,DATE,10,N,0.80,88
LOAD_OPD_ARCHIVE,booking_type,BOOKING_TYPEBooking,VARCHAR2,80,N,0.80,88
LOAD_OPD_ARCHIVE,appointment_type,APPOINTMENT_TYPEAppointment,VARCHAR2,80,N,0.80,88
LOAD_OPD_ARCHIVE,time_arrived,TIME_ARRIVEDMust,VARCHAR2,5,Y,0.80,88
LOAD_OPD_ARCHIVE,time_seen,TIME_SEENMust,VARCHAR2,5,Y,0.80,88
LOAD_OPD_ARCHIVE,time_completed,TIME_COMPLETEDMust,VARCHAR2,5,Y,0.80,88
LOAD_OPD_ARCHIVE,outcome,OUTCOMEAppointment,VARCHAR2,80,N,0.80,88
LOAD_OPD_ARCHIVE,cancelled_date,CANCELLED_DATEMust,DATE,10,Y,0.80,88
LOAD_OPD_ARCHIVE,cancelled_by,VARCHAR230CANCELLED_BYCancelled,DATE,,N,0.80,88
LOAD_OPD_ARCHIVE,cancellation_reason,CANCELLATION_REASONCancellation,VARCHAR2,80,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_scheme,PROCEDURE_SCHEMELoaded,VARCHAR2,30,N,0.80,89
LOAD_OPD_ARCHIVE,primary_procedure_code,PRIMARY_PROCEDURE_CODEPrimary,VARCHAR2,25,N,0.80,89
LOAD_OPD_ARCHIVE,primary_procedure_desc,PRIMARY_PROCEDURE_DESCPrimary,VARCHAR2,200,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_1_code,PROCEDURE_1_CODEProcedure,VARCHAR2,25,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_1_desc,PROCEDURE_1_DESCProcedure,VARCHAR2,200,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_2_code,PROCEDURE_2_CODEProcedure,VARCHAR2,25,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_2_desc,PROCEDURE_2_DESCProcedure,VARCHAR2,200,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_3_code,PROCEDURE_3_CODEProcedure,VARCHAR2,25,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_3_desc,PROCEDURE_3_DESCProcedure,VARCHAR2,200,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_4_code,PROCEDURE_4_CODEProcedure,VARCHAR2,25,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_4_desc,PROCEDURE_4_DESCProcedure,VARCHAR2,200,N,0.80,89
LOAD_OPD_ARCHIVE,procedure_5_code,PROCEDURE_5_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_5_desc,PROCEDURE_5_DESCProcedure,VARCHAR2,200,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_6_code,PROCEDURE_6_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_6_desc,PROCEDURE_6_DESCProcedure,VARCHAR2,200,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_7_code,PROCEDURE_7_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_7_desc,PROCEDURE_7_DESCProcedure,VARCHAR2,200,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_8_code,PROCEDURE_8_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_8_desc,PROCEDURE_8_DESCProcedure,VARCHAR2,200,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_9_code,PROCEDURE_9_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_9_desc,PROCEDURE_9_DESCProcedure,VARCHAR2,200,N,0.80,90
LOAD_OPD_ARCHIVE,procedure_10_code,PROCEDURE_10_CODEProcedure,VARCHAR2,25,N,0.80,90
LOAD_ADT_ARCHIVE,procedure_10_desc,PROCEDURE_10_DESCProcedure,VARCHAR2,200,N,0.80,91
LOAD_ADT_ARCHIVE,comments,COMMENTSAppointment,VARCHAR2,2000,N,0.80,91
LOAD_ADT_ARCHIVE,encounter_type,ENCOUNTER_TYPEMust,VARCHAR2,1,Y,0.80,91
LOAD_ADT_ARCHIVE,crn,CRNMain,VARCHAR2,30,N,0.80,91
LOAD_ADT_ARCHIVE,of_birth,DATE_OF_BIRTHMust,DATE,10,Y,0.80,91
LOAD_ADT_ARCHIVE,sex,SEXLoaded,VARCHAR2,1,N,0.80,91
LOAD_ADT_ARCHIVE,pat_name_1,PAT_NAME_1Loaded,VARCHAR2,40,N,0.80,91
LOAD_ADT_ARCHIVE,pat_name_family,PAT_NAME_FAMILYLoaded,VARCHAR2,40,N,0.80,91
LOAD_ADT_ARCHIVE,address_1,ADDRESS_1Loaded,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,address_2,ADDRESS_2Loaded,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,address_3,ADDRESS_3Loaded,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,address_4,ADDRESS_4Loaded,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,address_5,ADDRESS_5Loaded,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,post_code,POST_CODELoaded,VARCHAR2,20,N,0.80,92
LOAD_ADT_ARCHIVE,district,DISTRICTDistrict,VARCHAR2,10,N,0.80,92
LOAD_ADT_ARCHIVE,pct_codepct,PCT_CODEPCT,VARCHAR2,20,N,1.00,92
LOAD_ADT_ARCHIVE,contract_number,CONTRACT_NUMBERLoaded,VARCHAR2,30,N,0.80,92
LOAD_ADT_ARCHIVE,purchaser_ref,VARCHAR230PURCHASER_REFLoaded,NUMBER,,N,0.80,92
LOAD_ADT_ARCHIVE,provider_code,PROVIDER_CODELoaded,VARCHAR2,30,N,0.80,92
LOAD_ADT_ARCHIVE,purchaser_code,PURCHASER_CODELoaded,VARCHAR2,30,N,0.80,92
LOAD_ADT_ARCHIVE,waiting_list_name,WAITING_LIST_NAMEWaiting,VARCHAR2,80,N,0.80,92
LOAD_ADT_ARCHIVE,decided_to_admit_date,DECIDED_TO_ADMIT_DATEMust,DATE,10,Y,0.80,92
LOAD_ADT_ARCHIVE,inpatient_wait_days,NUMBER42INPATIENT_WAIT_DAYSLoaded,DATE,,N,0.80,92
LOAD_ADT_ARCHIVE,operation_date,OPERATION_DATEMust,DATE,10,Y,0.80,92
LOAD_ADT_ARCHIVE,ref_source,REF_SOURCEReferral,VARCHAR2,80,N,0.80,93
LOAD_ADT_ARCHIVE,gp_registration_codegp,GP_REGISTRATION_CODEGP,VARCHAR2,10,N,1.00,93
LOAD_ADT_ARCHIVE,gp_namegp,GP_NAMEGP,VARCHAR2,80,N,1.00,93
LOAD_ADT_ARCHIVE,gp_fundholder_codegp,GP_FUNDHOLDER_CODEGP,VARCHAR2,10,N,1.00,93
LOAD_ADT_ARCHIVE,gp_practice_code,GP_PRACTICE_CODEPractice,VARCHAR2,10,N,0.80,93
LOAD_ADT_ARCHIVE,practice_name,PRACTICE_NAMEPractice,VARCHAR2,80,N,0.80,93
LOAD_ADT_ARCHIVE,patient_category,PATIENT_CATEGORYLoaded,VARCHAR2,80,N,0.80,93
LOAD_ADT_ARCHIVE,intended_management,INTENDED_MANAGEMENTLoaded,VARCHAR2,80,N,0.80,93
LOAD_ADT_ARCHIVE,admit_date,ADMIT_DATEMust,DATE,10,Y,0.80,93
LOAD_ADT_ARCHIVE,est_discharge_date,DATE10EST_DISCHARGE_DATEMust,DATE,,Y,0.80,93
LOAD_ADT_ARCHIVE,ge_date,ge_dateDATE10PHYSICAL_DISCHARGE_DATEMust,CHAR,,Y,0.85,93
LOAD_ADT_ARCHIVE,admitting_specialty,ADMITTING_SPECIALTYAdmitting,VARCHAR2,80,N,0.80,94
LOAD_ADT_ARCHIVE,admitting_consultant_gmc,ADMITTING_CONSULTANT_GMCAdmitting,VARCHAR2,60,N,0.80,94
LOAD_ADT_ARCHIVE,admitting_consultant_name,ADMITTING_CONSULTANT_NAMEAdmitting,VARCHAR2,80,N,0.80,94
LOAD_ADT_ARCHIVE,discharge_method,DISCHARGE_METHODDischarge,VARCHAR2,80,N,0.80,94
LOAD_ADT_ARCHIVE,ge_methode,ge_methode,CHAR,,N,1.00,94
LOAD_ADT_ARCHIVE,ged,ged,CHAR,,N,1.00,94
